link,views,likes
https://ted.com/talks/peter_fankhauser_meet_rezero_the_dancing_ballbot,618000,18000
https://ted.com/talks/phil_plait_how_to_defend_earth_from_asteroids,2400000,73000
https://ted.com/talks/natalie_warne_being_young_and_making_an_impact,922000,27000
https://ted.com/talks/gabe_zichermann_how_games_make_kids_smarter,703000,21000
https://ted.com/talks/robin_ince_science_versus_wonder,837000,25000
https://ted.com/talks/cynthia_kenyon_experiments_that_hint_of_longer_lives,1000000,32000
https://ted.com/talks/thomas_suarez_a_12_year_old_app_developer,12000000,384000
https://ted.com/talks/yves_rossy_fly_with_the_jetman,8700000,262000
https://ted.com/talks/alexander_tsiaras_conception_to_birth_visualized,8400000,252000
https://ted.com/talks/michael_nielsen_open_science_now,237000,7100
https://ted.com/talks/roger_mcnamee_6_ways_to_save_the_internet,395000,11000
https://ted.com/talks/charlie_todd_the_shared_experience_of_absurdity,3200000,97000
https://ted.com/talks/allan_jones_a_map_of_the_brain,1300000,41000
https://ted.com/talks/ben_kacyra_ancient_wonders_captured_in_3d,646000,19000
https://ted.com/talks/aparna_rao_high_tech_art_with_a_sense_of_humor,1000000,30000
https://ted.com/talks/martin_hanczyc_the_line_between_life_and_not_life,880000,26000
https://ted.com/talks/sandra_fisher_martins_the_right_to_understand,361000,10000
https://ted.com/talks/paul_lewis_how_mobile_phones_helped_solve_two_murders,293000,8700
https://ted.com/talks/marco_tempest_augmented_reality_techno_magic,1100000,35000
https://ted.com/talks/daniel_wolpert_the_real_reason_for_brains,2100000,63000
https://ted.com/talks/anna_mracek_dietrich_a_plane_you_can_drive,1000000,30000
https://ted.com/talks/paul_zak_trust_morality_and_oxytocin,1800000,55000
https://ted.com/talks/hasan_elahi_fbi_here_i_am,932000,27000
https://ted.com/talks/beatrice_coron_stories_cut_from_paper,1000000,30000
https://ted.com/talks/jay_bradner_open_source_cancer_research,614000,18000
https://ted.com/talks/malcolm_gladwell_the_strange_tale_of_the_norden_bombsight,2300000,71000
https://ted.com/talks/iain_mcgilchrist_the_divided_brain,741000,22000
https://ted.com/talks/richard_wilkinson_how_economic_inequality_harms_societies,3600000,110000
https://ted.com/talks/nathalie_miebach_art_made_of_storms,832000,24000
https://ted.com/talks/todd_kuiken_a_prosthetic_arm_that_feels,994000,29000
https://ted.com/talks/guy_philippe_goldstein_how_cyberattacks_threaten_real_world_peace,583000,17000
https://ted.com/talks/justin_hall_tipping_freeing_energy_from_the_grid,1100000,35000
https://ted.com/talks/bunker_roy_learning_from_a_barefoot_movement,4400000,133000
https://ted.com/talks/jae_rhim_lee_my_mushroom_burial_suit,1700000,53000
https://ted.com/talks/pamela_meyer_how_to_spot_a_liar,31000000,953000
https://ted.com/talks/ian_ritchie_the_day_i_turned_down_tim_berners_lee,655000,19000
https://ted.com/talks/richard_seymour_how_beauty_feels,1100000,34000
https://ted.com/talks/alison_gopnik_what_do_babies_think,5000000,151000
https://ted.com/talks/charles_hazlewood_trusting_the_ensemble,586000,17000
https://ted.com/talks/mike_biddle_we_can_recycle_plastic,1200000,36000
https://ted.com/talks/steve_jobs_how_to_live_before_you_die,9900000,297000
https://ted.com/talks/graham_hill_less_stuff_more_happiness,5600000,168000
https://ted.com/talks/christoph_adami_finding_life_we_can_t_imagine,662000,19000
https://ted.com/talks/yang_lan_the_generation_that_s_remaking_china,2100000,64000
https://ted.com/talks/danielle_de_niese_a_flirtatious_aria,912000,27000
https://ted.com/talks/ben_goldacre_battling_bad_science,3000000,91000
https://ted.com/talks/jarreth_merz_filming_democracy_in_ghana,438000,13000
https://ted.com/talks/geoff_mulgan_a_short_intro_to_the_studio_school,809000,24000
https://ted.com/talks/abraham_verghese_a_doctor_s_touch,1900000,57000
https://ted.com/talks/sunni_brown_doodlers_unite,1600000,48000
https://ted.com/talks/elizabeth_murchison_fighting_a_contagious_cancer,569000,17000
https://ted.com/talks/amy_lockwood_selling_condoms_in_the_congo,953000,28000
https://ted.com/talks/jean_baptiste_michel_erez_lieberman_aiden_what_we_learned_from_5_million_books,2100000,64000
https://ted.com/talks/niall_ferguson_the_6_killer_apps_of_prosperity,1800000,55000
https://ted.com/talks/sasha_dichter_the_generosity_experiment,316000,9400
https://ted.com/talks/lauren_zalaznick_the_conscience_of_television,828000,24000
https://ted.com/talks/richard_resnick_welcome_to_the_genomic_revolution,1000000,32000
https://ted.com/talks/kate_hartman_the_art_of_wearable_communication,1000000,30000
https://ted.com/talks/misha_glenny_hire_the_hackers,1500000,45000
https://ted.com/talks/yasheng_huang_does_democracy_stifle_economic_growth,1100000,34000
https://ted.com/talks/raghava_kk_shake_up_your_story,1000000,31000
https://ted.com/talks/lee_cronin_making_matter_come_alive,792000,23000
https://ted.com/talks/sarah_kaminsky_my_father_the_forger,678000,20000
https://ted.com/talks/edward_tenner_unintended_consequences,905000,27000
https://ted.com/talks/joan_halifax_compassion_and_the_true_meaning_of_empathy,2000000,60000
https://ted.com/talks/skylar_tibbits_can_we_make_things_that_make_themselves,1100000,33000
https://ted.com/talks/julia_bacha_pay_attention_to_nonviolence,904000,27000
https://ted.com/talks/svante_paabo_dna_clues_to_our_inner_neanderthal,1500000,47000
https://ted.com/talks/dan_ariely_beware_conflicts_of_interest,1400000,42000
https://ted.com/talks/marco_tempest_the_magic_of_truth_and_lies_and_ipods,6200000,188000
https://ted.com/talks/lucianne_walkowicz_finding_planets_around_other_stars,1200000,38000
https://ted.com/talks/jeremy_gilley_one_day_of_peace,951000,28000
https://ted.com/talks/dyan_denapoli_the_great_penguin_rescue,453000,13000
https://ted.com/talks/alex_steffen_the_shareable_future_of_cities,1000000,32000
https://ted.com/talks/eve_ensler_suddenly_my_body,1500000,47000
https://ted.com/talks/philip_zimbardo_the_demise_of_guys,2500000,76000
https://ted.com/talks/jessica_green_are_we_filtering_the_wrong_microbes,664000,19000
https://ted.com/talks/mark_pagel_how_language_transformed_humanity,1800000,55000
https://ted.com/talks/harald_haas_wireless_data_from_every_light_bulb,2700000,82000
https://ted.com/talks/adam_ostrow_after_your_final_status_update,1300000,39000
https://ted.com/talks/julian_treasure_5_ways_to_listen_better,10000000,307000
https://ted.com/talks/josette_sheeran_ending_hunger_now,1000000,30000
https://ted.com/talks/paul_bloom_the_origins_of_pleasure,2200000,66000
https://ted.com/talks/geoffrey_west_the_surprising_math_of_cities_and_corporations,1600000,48000
https://ted.com/talks/rory_stewart_time_to_end_the_war_in_afghanistan,852000,25000
https://ted.com/talks/markus_fischer_a_robot_that_flies_like_a_bird,8800000,264000
https://ted.com/talks/kevin_slavin_how_algorithms_shape_our_world,4200000,128000
https://ted.com/talks/thandiwe_newton_embracing_otherness_embracing_myself,3300000,100000
https://ted.com/talks/mikko_hypponen_fighting_viruses_defending_the_net,1900000,57000
https://ted.com/talks/nadia_al_sakkaf_see_yemen_through_my_eyes,612000,18000
https://ted.com/talks/tim_harford_trial_error_and_the_god_complex,2100000,65000
https://ted.com/talks/maajid_nawaz_a_global_culture_to_fight_extremism,849000,25000
https://ted.com/talks/rebecca_mackinnon_let_s_take_back_the_internet,840000,25000
https://ted.com/talks/nina_tandon_caring_for_engineered_tissue,571000,17000
https://ted.com/talks/simon_lewis_don_t_take_consciousness_for_granted,800000,24000
https://ted.com/talks/jonathan_drori_the_beautiful_tricks_of_flowers,1100000,33000
https://ted.com/talks/nathan_myhrvold_cooking_as_never_seen_before,1600000,49000
https://ted.com/talks/matt_cutts_try_something_new_for_30_days,14000000,425000
https://ted.com/talks/robert_hammond_building_a_park_in_the_sky,929000,27000
https://ted.com/talks/dave_debronkart_meet_e_patient_dave,700000,21000
https://ted.com/talks/rajesh_rao_a_rosetta_stone_for_a_lost_language,2200000,68000
https://ted.com/talks/joshua_walters_on_being_just_crazy_enough,1900000,57000
https://ted.com/talks/honor_harger_a_history_of_the_universe_in_sound,1000000,30000
https://ted.com/talks/jok_church_a_circle_of_caring,827000,24000
https://ted.com/talks/daniel_tammet_different_ways_of_knowing,2400000,72000
https://ted.com/talks/bill_ford_a_future_beyond_traffic_gridlock,919000,27000
https://ted.com/talks/maya_beiser_a_cello_with_many_voices,1000000,30000
https://ted.com/talks/onyx_ashanti_this_is_beatjazz,904000,27000
https://ted.com/talks/camille_seaman_haunting_photos_of_polar_ice,1200000,36000
https://ted.com/talks/steve_keil_a_manifesto_for_play_for_bulgaria_and_beyond,719000,21000
https://ted.com/talks/shea_hembrey_how_i_became_100_artists,1600000,49000
https://ted.com/talks/daniel_kraft_medicine_s_future_there_s_an_app_for_that,1000000,31000
https://ted.com/talks/jd_schramm_break_the_silence_for_suicide_attempt_survivors,1900000,59000
https://ted.com/talks/alice_dreger_is_anatomy_destiny,1200000,38000
https://ted.com/talks/paul_romer_the_world_s_first_charter_city,523000,15000
https://ted.com/talks/janet_echelman_taking_imagination_seriously,2400000,73000
https://ted.com/talks/jack_horner_building_a_dinosaur_from_a_chicken,3500000,107000
https://ted.com/talks/damon_horowitz_we_need_a_moral_operating_system,866000,25000
https://ted.com/talks/jessi_arrington_wearing_nothing_new,1600000,49000
https://ted.com/talks/aaron_o_connell_making_sense_of_a_visible_quantum_object,1500000,46000
https://ted.com/talks/stefan_sagmeister_7_rules_for_making_more_happiness,1900000,57000
https://ted.com/talks/dennis_hong_making_a_car_for_blind_drivers,980000,29000
https://ted.com/talks/malcolm_mclaren_authentic_creativity_vs_karaoke_culture,260000,7800
https://ted.com/talks/robert_gupta_joshua_roman_on_violin_and_cello_passacaglia,926000,27000
https://ted.com/talks/mustafa_akyol_faith_versus_tradition_in_islam,1300000,39000
https://ted.com/talks/shirin_neshat_art_in_exile,829000,24000
https://ted.com/talks/bruce_aylward_how_we_ll_stop_polio_for_good,738000,22000
https://ted.com/talks/aaron_koblin_visualizing_ourselves_with_crowd_sourced_data,1800000,54000
https://ted.com/talks/improv_everywhere_gotta_share,376000,11000
https://ted.com/talks/terry_moore_how_to_tie_your_shoes,7900000,238000
https://ted.com/talks/edith_widder_the_weird_wonderful_world_of_bioluminescence,1600000,48000
https://ted.com/talks/elliot_krane_the_mystery_of_chronic_pain,2100000,63000
https://ted.com/talks/thomas_heatherwick_building_the_seed_cathedral,1800000,54000
https://ted.com/talks/ed_boyden_a_light_switch_for_neurons,1100000,34000
https://ted.com/talks/leonard_susskind_my_friend_richard_feynman,1400000,44000
https://ted.com/talks/amit_sood_building_a_museum_of_museums_on_the_web,754000,22000
https://ted.com/talks/ron_gutman_the_hidden_power_of_smiling,6100000,183000
https://ted.com/talks/fiorenzo_omenetto_silk_the_ancient_material_of_the_future,819000,24000
https://ted.com/talks/paul_nicklen_animal_tales_from_icy_wonderlands,2500000,76000
https://ted.com/talks/louie_schwartzberg_the_hidden_beauty_of_pollination,2400000,74000
https://ted.com/talks/sean_carroll_distant_time_and_the_hint_of_a_multiverse,1800000,55000
https://ted.com/talks/suzanne_lee_grow_your_own_clothes,1600000,49000
https://ted.com/talks/carlo_ratti_architecture_that_senses_and_responds,764000,22000
https://ted.com/talks/aicha_el_wafi_phyllis_rodriguez_the_mothers_who_found_forgiveness_friendship,1000000,30000
https://ted.com/talks/eli_pariser_beware_online_filter_bubbles,5900000,178000
https://ted.com/talks/arvind_gupta_turning_trash_into_toys_for_learning,1800000,55000
https://ted.com/talks/mike_matas_a_next_generation_digital_book,1700000,53000
https://ted.com/talks/angela_belcher_using_nature_to_grow_batteries,1000000,30000
https://ted.com/talks/bruce_schneier_the_security_mirage,1000000,30000
https://ted.com/talks/harvey_fineberg_are_we_ready_for_neo_evolution,1100000,33000
https://ted.com/talks/ric_elias_3_things_i_learned_while_my_plane_crashed,8199999,247000
https://ted.com/talks/anil_ananthaswamy_what_it_takes_to_do_extreme_astrophysics,583000,17000
https://ted.com/talks/john_hunter_teaching_with_the_world_peace_game,1600000,48000
https://ted.com/talks/kathryn_schulz_on_being_wrong,5200000,157000
https://ted.com/talks/sam_richards_a_radical_experiment_in_empathy,1800000,56000
https://ted.com/talks/susan_lim_transplant_cells_not_organs,719000,21000
https://ted.com/talks/marcin_jakubowski_open_sourced_blueprints_for_civilization,1900000,57000
https://ted.com/talks/roger_ebert_remaking_my_voice,1300000,39000
https://ted.com/talks/dave_meslin_the_antidote_to_apathy,1900000,59000
https://ted.com/talks/david_christian_the_history_of_our_world_in_18_minutes,12000000,380000
https://ted.com/talks/jackson_browne_a_song_inspired_by_the_ocean,714000,21000
https://ted.com/talks/caroline_casey_looking_past_limits,2400000,73000
https://ted.com/talks/mick_ebeling_the_invention_that_unlocked_a_locked_in_artist,1000000,31000
https://ted.com/talks/morgan_spurlock_the_greatest_ted_talk_ever_sold,2500000,76000
https://ted.com/talks/chade_meng_tan_everyday_compassion_at_google,1000000,31000
https://ted.com/talks/stanley_mcchrystal_listen_learn_then_lead,3300000,100000
https://ted.com/talks/annmarie_thomas_hands_on_science_with_squishy_circuits,1000000,30000
https://ted.com/talks/eric_whitacre_a_virtual_choir_2_000_voices_strong,4900000,148000
https://ted.com/talks/sebastian_thrun_google_s_driverless_car,3300000,100000
https://ted.com/talks/handspring_puppet_co_the_genius_puppetry_behind_war_horse,2000000,62000
https://ted.com/talks/ralph_langner_cracking_stuxnet_a_21st_century_cyber_weapon,1600000,49000
https://ted.com/talks/patricia_ryan_don_t_insist_on_english,2400000,72000
https://ted.com/talks/claron_mcfadden_singing_the_primal_mystery,467000,14000
https://ted.com/talks/eythor_bender_human_exoskeletons_for_war_and_healing,1400000,44000
https://ted.com/talks/paul_root_wolpe_it_s_time_to_question_bio_engineering,1600000,48000
https://ted.com/talks/isabel_behncke_evolution_s_gift_of_play_from_bonobo_apes_to_humans,1000000,31000
https://ted.com/talks/hans_rosling_the_magic_washing_machine,3400000,102000
https://ted.com/talks/sarah_kay_if_i_should_have_a_daughter,15000000,461000
https://ted.com/talks/rogier_van_der_heide_why_light_needs_darkness,652000,19000
https://ted.com/talks/mark_bezos_a_life_lesson_from_a_volunteer_firefighter,3500000,107000
https://ted.com/talks/janna_levin_the_sound_the_universe_makes,1300000,40000
https://ted.com/talks/david_brooks_the_social_animal,1400000,43000
https://ted.com/talks/rob_harmon_how_to_keep_rivers_and_streams_flowing,695000,20000
https://ted.com/talks/deb_roy_the_birth_of_a_word,3000000,90000
https://ted.com/talks/sal_khan_let_s_use_video_to_reinvent_education,5900000,179000
https://ted.com/talks/courtney_e_martin_this_isn_t_her_mother_s_feminism,1100000,35000
https://ted.com/talks/anthony_atala_printing_a_human_kidney,3100000,95000
https://ted.com/talks/bill_gates_how_state_budgets_are_breaking_us_schools,2100000,63000
https://ted.com/talks/wael_ghonim_inside_the_egyptian_revolution,1100000,35000
https://ted.com/talks/jr_my_wish_use_art_to_turn_the_world_inside_out,3300000,101000
https://ted.com/talks/wadah_khanfar_a_historic_moment_in_the_arab_world,994000,29000
https://ted.com/talks/ahn_trio_a_modern_take_on_piano_violin_cello,877000,26000
https://ted.com/talks/danny_hillis_understanding_cancer_through_proteomics,481000,14000
https://ted.com/talks/elizabeth_lindsey_curating_humanity_s_heritage,559000,16000
https://ted.com/talks/iain_hutchison_saving_faces_a_facial_surgeon_s_craft,670000,20000
https://ted.com/talks/noreena_hertz_how_to_use_experts_and_when_not_to,973000,29000
https://ted.com/talks/madeleine_albright_on_being_a_woman_and_a_diplomat,865000,25000
https://ted.com/talks/lisa_gansky_the_future_of_business_is_the_mesh,787000,23000
https://ted.com/talks/jacqueline_novogratz_inspiring_a_life_of_immersion,1100000,33000
https://ted.com/talks/patricia_kuhl_the_linguistic_genius_of_babies,4000000,121000
https://ted.com/talks/krista_tippett_reconnecting_with_compassion,842000,25000
https://ted.com/talks/geert_chatrou_a_whistleblower_you_haven_t_heard,2800000,84000
https://ted.com/talks/michael_pawlyn_using_nature_s_genius_in_architecture,2100000,63000
https://ted.com/talks/hawa_abdi_deqo_mohamed_mother_and_daughter_doctor_heroes,476000,14000
https://ted.com/talks/cynthia_breazeal_the_rise_of_personal_robots,1200000,37000
https://ted.com/talks/nigel_marsh_how_to_make_work_life_balance_work,5100000,154000
https://ted.com/talks/suheir_hammad_poems_of_war_peace_women_power,839000,25000
https://ted.com/talks/christopher_mcdougall_are_we_born_to_run,4000000,120000
https://ted.com/talks/johanna_blakley_social_media_and_the_end_of_gender,1500000,47000
https://ted.com/talks/dale_dougherty_we_are_makers,863000,25000
https://ted.com/talks/kate_orff_reviving_new_york_s_rivers_with_oysters,405000,12000
https://ted.com/talks/bruce_feiler_the_council_of_dads,529000,15000
https://ted.com/talks/ariel_garten_know_thyself_with_a_brain_scanner,508000,15000
https://ted.com/talks/liza_donnelly_drawing_on_humor_for_change,1400000,44000
https://ted.com/talks/thomas_goetz_it_s_time_to_redesign_medical_data,613000,18000
https://ted.com/talks/martin_jacques_understanding_the_rise_of_china,4500000,137000
https://ted.com/talks/heather_knight_silicon_based_comedy,902000,27000
https://ted.com/talks/anders_ynnerman_visualizing_the_medical_data_explosion,580000,17000
https://ted.com/talks/van_jones_the_economic_injustice_of_plastic,696000,20000
https://ted.com/talks/charity_tillemann_dick_singing_after_a_double_lung_transplant,621000,18000
https://ted.com/talks/naomi_klein_addicted_to_risk,1000000,32000
https://ted.com/talks/ali_carr_chellman_gaming_to_re_engage_boys_in_learning,1400000,42000
https://ted.com/talks/elizabeth_lesser_take_the_other_to_lunch,1600000,48000
https://ted.com/talks/thomas_thwaites_how_i_built_a_toaster_from_scratch,1500000,46000
https://ted.com/talks/amber_case_we_are_all_cyborgs_now,2000000,60000
https://ted.com/talks/jody_williams_a_realistic_vision_for_world_peace,868000,26000
https://ted.com/talks/neil_pasricha_the_3_a_s_of_awesome,3400000,102000
https://ted.com/talks/deborah_rhodes_a_test_that_finds_3x_more_breast_tumors_and_why_it_s_not_available_to_you,1000000,31000
https://ted.com/talks/charles_limb_your_brain_on_improv,1400000,42000
https://ted.com/talks/lesley_hazleton_on_reading_the_koran,2300000,71000
https://ted.com/talks/arianna_huffington_how_to_succeed_get_more_sleep,5600000,168000
https://ted.com/talks/barry_schwartz_using_our_practical_wisdom,1200000,36000
https://ted.com/talks/brene_brown_the_power_of_vulnerability,56000000,1700000
https://ted.com/talks/majora_carter_3_stories_of_local_eco_entrepreneurship,1400000,43000
https://ted.com/talks/sheryl_sandberg_why_we_have_too_few_women_leaders,11000000,335000
https://ted.com/talks/beverly_dereck_joubert_life_lessons_from_big_cats,994000,29000
https://ted.com/talks/sir_ken_robinson_changing_education_paradigms,2400000,73000
https://ted.com/talks/rachel_botsman_the_case_for_collaborative_consumption,1400000,43000
https://ted.com/talks/rufus_griscom_alisa_volkman_let_s_talk_parenting_taboos,2500000,77000
https://ted.com/talks/diana_laufenberg_how_to_learn_from_mistakes,2300000,70000
https://ted.com/talks/hanna_rosin_new_data_on_the_rise_of_women,1100000,33000
https://ted.com/talks/kiran_bedi_a_police_chief_with_a_difference,1600000,50000
https://ted.com/talks/tony_porter_a_call_to_men,3300000,99000
https://ted.com/talks/halla_tomasdottir_a_feminine_response_to_iceland_s_financial_crash,703000,21000
https://ted.com/talks/arthur_potts_dawson_a_vision_for_sustainable_restaurants,969000,29000
https://ted.com/talks/bart_weetjens_how_i_taught_rats_to_sniff_out_land_mines,642000,19000
https://ted.com/talks/marcel_dicke_why_not_eat_insects,1600000,50000
https://ted.com/talks/william_ury_the_walk_from_no_to_yes,2700000,81000
https://ted.com/talks/birke_baehr_what_s_wrong_with_our_food_system,2400000,73000
https://ted.com/talks/dan_phillips_creative_houses_from_reclaimed_stuff,1300000,41000
https://ted.com/talks/jason_fried_why_work_doesn_t_happen_at_work,6100000,185000
https://ted.com/talks/zainab_salbi_women_wartime_and_the_dream_of_peace,610000,18000
https://ted.com/talks/kim_gorgens_protecting_the_brain_against_concussion,549000,16000
https://ted.com/talks/kristina_gjerde_making_law_on_the_high_seas,413000,12000
https://ted.com/talks/john_hardy_my_green_school_dream,1200000,36000
https://ted.com/talks/shimon_schocken_what_a_bike_ride_can_teach_you,635000,19000
https://ted.com/talks/denis_dutton_a_darwinian_theory_of_beauty,2600000,78000
https://ted.com/talks/conrad_wolfram_teaching_kids_real_math_with_computers,1800000,54000
https://ted.com/talks/eric_berlow_simplifying_complexity,1400000,43000
https://ted.com/talks/auret_van_heerden_making_global_labor_fair,719000,21000
https://ted.com/talks/aaron_huey_america_s_native_prisoners_of_war,1900000,57000
https://ted.com/talks/stefan_wolff_the_path_to_ending_ethnic_conflicts,367000,11000
https://ted.com/talks/emily_pilloton_teaching_design_for_change,1000000,32000
https://ted.com/talks/andrew_bird_a_one_man_orchestra_of_the_imagination,1400000,44000
https://ted.com/talks/gero_miesenboeck_re_engineering_the_brain,755000,22000
https://ted.com/talks/greg_stone_saving_the_ocean_one_island_at_a_time,543000,16000
https://ted.com/talks/david_bismark_e_voting_without_fraud,627000,18000
https://ted.com/talks/tom_chatfield_7_ways_games_reward_the_brain,1300000,40000
https://ted.com/talks/miwa_matreyek_glorious_visions_in_animation_and_performance,964000,28000
https://ted.com/talks/shimon_steinberg_natural_pest_control_using_bugs,459000,13000
https://ted.com/talks/barton_seaver_sustainable_seafood_let_s_get_smart,635000,19000
https://ted.com/talks/joseph_nye_global_power_shifts,1200000,38000
https://ted.com/talks/r_a_mashelkar_breakthrough_designs_for_ultra_low_cost_products,742000,22000
https://ted.com/talks/david_byrne_ethel_thomas_dolby_nothing_but_flowers_with_string_quartet,781000,23000
https://ted.com/talks/patrick_chappatte_the_power_of_cartoons,932000,27000
https://ted.com/talks/dianna_cohen_tough_truths_about_plastic_pollution,994000,29000
https://ted.com/talks/heribert_watzke_the_brain_in_your_gut,1800000,54000
https://ted.com/talks/jessica_jackley_poverty_money_and_love,1500000,47000
https://ted.com/talks/joel_burns_a_message_to_gay_teens_it_gets_better,317000,9500
https://ted.com/talks/ze_frank_my_web_playroom,2200000,67000
https://ted.com/talks/natalie_jeremijenko_the_art_of_the_eco_mindshift,470000,14000
https://ted.com/talks/peter_haas_when_bad_engineering_makes_a_natural_disaster_even_worse,389000,11000
https://ted.com/talks/melinda_gates_what_nonprofits_can_learn_from_coca_cola,1500000,46000
https://ted.com/talks/stefano_mancuso_the_roots_of_plant_intelligence,1400000,43000
https://ted.com/talks/stacey_kramer_the_best_gift_i_ever_survived,4300000,130000
https://ted.com/talks/hans_rosling_the_good_news_of_the_decade_we_re_winning_the_war_against_child_mortality,955000,28000
https://ted.com/talks/barbara_block_tagging_tuna_in_the_deep_ocean,376000,11000
https://ted.com/talks/tim_jackson_an_economic_reality_check,1100000,34000
https://ted.com/talks/eben_bayer_are_mushrooms_the_new_plastic,1300000,39000
https://ted.com/talks/mechai_viravaidya_how_mr_condom_made_thailand_a_better_place_for_life_and_love,1200000,36000
https://ted.com/talks/inge_missmahl_bringing_peace_to_the_minds_of_afghanistan,449000,13000
https://ted.com/talks/sebastian_seung_i_am_my_connectome,1200000,36000
https://ted.com/talks/gary_wolf_the_quantified_self,1100000,33000
https://ted.com/talks/tim_birkhead_the_early_birdwatchers,122000,3600
https://ted.com/talks/julian_treasure_shh_sound_health_in_8_steps,1900000,57000
https://ted.com/talks/fabian_hemmert_the_shape_shifting_future_of_the_mobile_phone,980000,29000
https://ted.com/talks/annie_lennox_why_i_am_an_hiv_aids_activist,556000,16000
https://ted.com/talks/mitchell_besser_mothers_helping_mothers_fight_hiv,291000,8700
https://ted.com/talks/steven_johnson_where_good_ideas_come_from,5400000,163000
https://ted.com/talks/christien_meindertsma_how_pig_parts_make_the_world_turn,1300000,40000
https://ted.com/talks/caroline_phillips_hurdy_gurdy_for_beginners,872000,26000
https://ted.com/talks/nicholas_christakis_how_social_networks_predict_epidemics,711000,21000
https://ted.com/talks/jessa_gamble_our_natural_sleep_cycle_is_nothing_like_what_we_do_now,3300000,100000
https://ted.com/talks/chris_anderson_how_web_video_powers_global_innovation,1900000,57000
https://ted.com/talks/rob_dunbar_discovering_ancient_climates_in_oceans_and_ice,657000,19000
https://ted.com/talks/seth_godin_this_is_broken,1000000,32000
https://ted.com/talks/ben_cameron_why_the_live_arts_matter,594000,17000
https://ted.com/talks/carne_ross_an_independent_diplomat,424000,12000
https://ted.com/talks/alwar_balasubramaniam_art_of_substance_and_absence,491000,14000
https://ted.com/talks/sugata_mitra_the_child_driven_education,3300000,99000
https://ted.com/talks/rachel_sussman_the_world_s_oldest_living_things,1700000,53000
https://ted.com/talks/derek_sivers_keep_your_goals_to_yourself,7300000,221000
https://ted.com/talks/his_holiness_the_karmapa_the_technology_of_the_heart,1000000,31000
https://ted.com/talks/johan_rockstrom_let_the_environment_guide_our_development,1700000,51000
https://ted.com/talks/nic_marks_the_happy_planet_index,2500000,77000
https://ted.com/talks/dan_cobley_what_physics_taught_me_about_marketing,1600000,50000
https://ted.com/talks/lisa_margonelli_the_political_chemistry_of_oil,600000,18000
https://ted.com/talks/jim_toomey_learning_from_sherman_the_shark,518000,15000
https://ted.com/talks/jeremy_rifkin_the_empathic_civilization,614000,18000
https://ted.com/talks/lee_hotz_inside_an_antarctic_time_machine,641000,19000
https://ted.com/talks/david_mccandless_the_beauty_of_data_visualization,3500000,106000
https://ted.com/talks/seth_priebatsch_the_game_layer_on_top_of_the_world,958000,28000
https://ted.com/talks/maz_jobrani_did_you_hear_the_one_about_the_iranian_american,7100000,214000
https://ted.com/talks/jamil_abu_wardeh_the_axis_of_evil_middle_east_comedy_tour,1200000,36000
https://ted.com/talks/peter_molyneux_meet_milo_the_virtual_boy,864000,25000
https://ted.com/talks/diane_j_savino_the_case_for_same_sex_marriage,359000,10000
https://ted.com/talks/sheryl_wudunn_our_century_s_greatest_injustice,1200000,37000
https://ted.com/talks/jason_clay_how_big_brands_can_help_save_biodiversity,524000,15000
https://ted.com/talks/lewis_pugh_my_mind_shifting_everest_swim,1200000,37000
https://ted.com/talks/laurie_santos_a_monkey_economy_as_irrational_as_ours,3400000,103000
https://ted.com/talks/john_delaney_wiring_an_interactive_ocean,377000,11000
https://ted.com/talks/jeff_bezos_what_matters_more_than_your_talents,798000,23000
https://ted.com/talks/susan_shaw_the_oil_spill_s_toxic_trade_off,240000,7200
https://ted.com/talks/sheena_iyengar_the_art_of_choosing,3800000,115000
https://ted.com/talks/kevin_stone_the_bio_future_of_joint_replacement,581000,17000
https://ted.com/talks/tan_le_a_headset_that_reads_your_brainwaves,2800000,84000
https://ted.com/talks/dimitar_sasselov_how_we_found_hundreds_of_potential_earth_like_planets,1300000,39000
https://ted.com/talks/naif_al_mutawa_superheroes_inspired_by_islam,998000,29000
https://ted.com/talks/julian_assange_why_the_world_needs_wikileaks,2800000,86000
https://ted.com/talks/elif_shafak_the_politics_of_fiction,2500000,75000
https://ted.com/talks/ethan_zuckerman_listening_to_global_voices,869000,26000
https://ted.com/talks/matt_ridley_when_ideas_have_sex,2500000,77000
https://ted.com/talks/carl_safina_the_oil_spill_s_unseen_villains_and_victims,860000,25000
https://ted.com/talks/hans_rosling_global_population_growth_box_by_box,4500000,137000
https://ted.com/talks/nalini_nadkarni_life_science_in_prison,571000,17000
https://ted.com/talks/ellen_gustafson_obesity_hunger_1_global_food_issue,822000,24000
https://ted.com/talks/benoit_mandelbrot_fractals_and_the_art_of_roughness,1500000,47000
https://ted.com/talks/mitchell_joachim_don_t_build_your_home_grow_it,1600000,50000
https://ted.com/talks/carter_emmart_a_3d_atlas_of_the_universe,2000000,62000
https://ted.com/talks/stephen_palumbi_hidden_toxins_in_the_fish_we_eat,455000,13000
https://ted.com/talks/ellen_dunham_jones_retrofitting_suburbia,781000,23000
https://ted.com/talks/clay_shirky_how_cognitive_surplus_will_change_the_world,1000000,32000
https://ted.com/talks/hillel_cooperman_lego_for_grownups,1200000,36000
https://ted.com/talks/aditi_shankardass_a_second_opinion_on_developmental_disorders,1100000,33000
https://ted.com/talks/charles_leadbeater_education_innovation_in_the_slums,949000,28000
